,Artist,Average Spotify Streams,Track Counts,Average Spotify Playlist Count,Average Spotify Playlist Reach,Average Spotify Popularity,Average YouTube Views,Average YouTube Likes,Average TikTok Posts,Average TikTok Likes,Average TikTok Views,Average YouTube Playlist Reach,Average Apple Music Playlist Count,Average AirPlay Spins,Average SiriusXM Spins,Average Deezer Playlist Count,Average Deezer Playlist Reach,Average Amazon Playlist Count,Average Pandora Streams,Average Pandora Track Stations,Average Soundcloud Streams,Average Shazam Counts
469,Desiigner,1181348550.0,1,170002.0,34000497.0,62.0,2277330940.0,22334292.0,3823774.0,33020704.0,283835852.0,190757316.0,245.0,22143.0,113.0,63.0,559832.0,14.0,375337428.0,1442436.0,212661473.0,10372624.0
470,Destroy Lonely,94872566.5,2,50929.0,4828002.5,62.5,12934894.5,268758.0,78320.5,37158902.0,283020373.5,1334388.0,5.5,269.0,34.5,0.0,0.0,4.0,386842.0,874.5,5046346.0,449947.0
471,Dev Negi,0.0,1,0.0,0.0,,684272012.0,6897951.0,0.0,0.0,0.0,239634640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Dezko,76305266.0,1,31142.0,26310863.0,66.0,59140995.0,748335.0,161889.0,9494127.0,159434907.0,863864.0,8.0,12078.0,19.0,18.0,354311.0,0.0,73608.0,223.0,0.0,1327579.0
473,Dhanush,58283353.0,1,12.0,2710.0,,1558088734.0,6652026.0,0.0,0.0,0.0,169255135.0,0.0,0.0,0.0,0.0,0.0,5.0,344.0,98.0,0.0,139710.0
474,Dhee,44231951.0,1,7286.0,1484104.0,50.0,549781386.0,5379716.0,35.0,1308.0,29422.0,9424.0,17.0,301.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,137205.0
475,Dhruv,826685494.0,1,106975.0,21112809.0,76.0,353174602.0,2826209.0,2516713.0,555171983.0,4653743727.0,166290699.0,39.0,13341.0,9.0,7.0,49460.0,4.0,433712.0,1592.0,10994470.0,1873276.0
476,Dhvani Bhanushali,95767122.0,2,10367.5,2225109.0,57.5,1316670175.0,9698245.0,0.0,2255089.5,24183543.0,179113386.0,6.0,398.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,318103.5
477,Diamond Platnumz,0.0,1,757.0,61488.0,30.0,25504572.0,187689.0,2579200.0,23151822.0,341343712.0,9191413.0,0.0,252.0,0.0,0.0,0.0,0.0,15614.0,151.0,0.0,201503.0
478,Diane Guerrero,186607065.0,1,18815.0,9312393.0,62.0,278576205.0,1476391.0,0.0,44231105.0,371511075.0,65338805.0,14.0,220.0,0.0,0.0,0.0,2.0,36298502.0,27656.0,0.0,142768.0
479,Dianï¿½,126914.0,1,8.0,212.0,1.0,2435813922.0,7208467.0,33.0,188.0,6415.0,26630093.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0
480,Diddy,44931644.0,1,309.0,110085.0,,2181868.0,26263.0,0.0,0.0,0.0,0.0,5.0,117928.0,0.0,0.0,0.0,0.0,6020706.0,3426.0,45722.0,0.0
481,Didi Romero,47586.0,1,60.0,2805.0,,543509003.0,3372617.0,0.0,0.0,0.0,560891372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
482,Diego & Victor Hugo,278318.0,1,114.0,34185.0,17.0,526506814.0,2040196.0,9.0,3218.0,61675.0,2231104652.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Diego Torres,28210202.0,1,5046.0,2986473.0,,31452943.0,243718.0,823103.0,5145272.0,108989284.0,23885728.0,1.0,24023.0,5.0,10.0,62892.0,0.0,239648.0,247.0,0.0,350257.0
484,Digga D,43078993.0,1,31275.0,2195709.0,52.0,10699230.0,123634.0,134000.0,30597301.0,306310318.0,0.0,9.0,3645.0,103.0,0.0,0.0,5.0,28410.0,47.0,4102693.0,128246.0
485,Dilaw,42862565.0,1,5084.0,1645697.0,54.0,9151739.0,70548.0,1712700.0,62906993.0,670266290.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8995.0
486,Dildora Niyozova,17009.0,1,6.0,20.0,,66083451.0,231545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37489.0
487,Diler Kharkiya,5424474.0,2,730.0,123490.5,45.0,694299229.0,3488958.0,5000235.5,39819585.0,679293895.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21361.0
488,Diljit Dosanjh,47685581.0,5,4066.4,6989949.8,73.0,87773274.2,644582.6,0.0,71772.2,1164310.8,69613178.6,9.2,702.2,0.0,0.8,2435.8,15.8,13299.6,12.8,0.0,105447.2
489,Dimitri Vegas & Like Mike,200151839.0,1,32776.0,133835796.0,82.0,11597448.0,140956.0,0.0,0.0,0.0,0.0,55.0,26872.0,0.0,99.0,10753176.0,39.0,1710983.0,370.0,0.0,1371435.0
490,Diplo,308950268.0,3,74649.33333333333,13740035.0,67.0,94220867.66666667,782752.6666666666,96358.0,53238733.333333336,376353587.3333333,32551850.0,41.666666666666664,15175.666666666666,54.666666666666664,20.666666666666668,121379.33333333333,19.333333333333332,95977211.33333333,33975.666666666664,4466666.0,738111.3333333334
491,Dirty Heads,253490559.0,1,78414.0,9539906.0,20.0,157050046.0,2249067.0,4715901.0,389010308.0,4610799658.0,3057202.0,16.0,8106.0,59.0,9.0,3638.0,3.0,70579414.0,71144.0,0.0,2770196.0
492,Disclosure,367139975.6666667,3,64969.0,52021369.0,73.5,189744238.0,1140809.0,67573.66666666667,26977622.333333332,189625007.0,54205781.666666664,101.33333333333333,12376.333333333334,80.33333333333333,62.333333333333336,1273893.3333333333,45.666666666666664,115695076.0,203080.66666666666,14872763.0,5394039.333333333
493,Disco Lines,18566967.0,1,7400.0,851076.0,40.0,1349513.0,12007.0,4189200.0,555006842.0,4579547361.0,144.0,3.0,1230.0,0.0,1.0,1331.0,0.0,695957.0,653.0,0.0,86559.0
494,Disturbed,777947820.0,1,135133.0,20085121.0,70.0,1442138188.0,9765818.0,102483.0,24598507.0,297856843.0,718331276.0,18.0,53600.0,38.0,27.0,1748168.0,44.0,0.0,0.0,0.0,0.0
495,Dj Belite,155367.0,1,512.0,52259.0,,21746915.0,272517.0,1502840.0,91479861.0,2017012601.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238004.0
496,Dj Bentoa,4546579.0,1,2741.0,77751.0,3.0,2359297.0,31587.0,1500000.0,12810334.0,242636617.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189899.0
497,Dj LK da Escï¿½ï¿,150177750.0,1,30142.0,13282269.0,59.0,153683754.0,1673637.0,2700000.0,1300234701.0,15253039012.0,6064515.0,9.0,151.0,281.0,28.0,89832.0,10.0,64326.0,340.0,0.0,1072415.0
498,Dj Samir,5157486.0,1,470.0,2924720.0,,1278618.0,27849.0,1100000.0,261000.0,3900000.0,0.0,3.0,0.0,0.0,2.0,39366.0,0.0,0.0,0.0,0.0,47658.0
499,Dj Yo!,596326288.0,1,132469.0,16068014.0,66.0,486500564.0,5645146.0,207.0,55744.0,928083.0,2139300995.0,59.0,46202.0,0.0,17.0,55389.0,20.0,3275263.0,9051.0,0.0,15793119.0
500,Djo,710784872.0,1,64517.0,191969474.0,90.0,44322144.0,594352.0,129300.0,118218973.0,1027806256.0,58700775.0,149.0,94468.0,501.0,133.0,18315130.0,107.0,4025966.0,5291.0,0.0,3343993.0
501,Djpaoremix,134274.0,1,70.0,4970.0,,6873380.0,41796.0,2100000.0,20188963.0,379926509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926.0
502,DnK,3052742.0,1,31.0,1828.0,10.0,542279.0,8653.0,6159800.0,19334365.0,367663104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52596.0
503,Doble ONE Flow Letal,140356426.0,1,9363.0,5604254.0,,87822276.0,963707.0,849600.0,119963984.0,1057039331.0,261296658.0,4.0,4.0,0.0,6.0,5463321.0,0.0,131941.0,873.0,0.0,961258.0
504,DobleP,36559856.0,1,7332.0,6306859.0,,44786762.0,189253.0,426900.0,63088852.0,722844173.0,0.0,0.0,214.0,0.0,3.0,3117.0,6.0,0.0,0.0,0.0,81058.0
505,Doechii,205755578.0,2,34080.5,20721194.0,65.5,71733561.5,950438.5,2040751.0,98306627.0,1010959457.0,2294191.5,29.0,183051.5,593.0,10.0,252304.0,28.5,18455106.0,5775.0,0.0,2415837.0
506,Doja Cat,834541501.1578947,19,99160.57894736843,42292193.84210526,68.125,312575173.5263158,3606672.8947368423,1499461.5263157894,345373329.2631579,2817170686.1578946,658507266.7894737,121.6842105263158,178174.47368421053,633.0,50.31578947368421,1766055.6842105263,33.78947368421053,45261423.10526316,36629.94736842105,3588745.789473684,3777343.3157894737
507,Dom Dolla,34987447.0,2,11265.0,50197980.5,,780426.5,12919.0,3503.5,1543102.0,24132318.0,611.5,33.5,274.5,73.5,26.0,796904.5,30.5,203623.5,221.0,773747.0,174661.5
508,Dominic Fike,419582698.6666667,3,77470.0,22595051.333333332,68.33333333333333,45183118.0,515115.3333333333,31150.0,12339837.666666666,93863497.0,1957022.0,80.66666666666667,18932.666666666668,164.0,33.666666666666664,439593.0,15.666666666666666,8759060.333333334,13846.333333333334,424595.6666666667,2101686.6666666665
509,Don Omar,1174484722.0,3,100162.66666666667,35938375.666666664,60.666666666666664,1064096081.6666666,4613869.666666667,21864.0,6546853.333333333,71365110.0,130344298.0,38.333333333333336,4929.0,53.0,30.333333333333332,671380.3333333334,29.333333333333332,374030331.3333333,505715.6666666667,0.0,553027.3333333334
510,Don Toliver,308413034.85714287,7,67048.71428571429,32901298.42857143,58.0,93906772.57142857,1098048.0,787286.1428571428,121216961.0,937716620.7142857,158300330.14285713,37.285714285714285,17183.85714285714,254.57142857142858,15.0,720254.8571428572,16.857142857142858,4107706.285714286,14169.714285714286,10399343.714285715,1115268.7142857143
511,Donald,67852.0,1,531.0,98875.0,10.0,421207701.0,529059.0,0.0,0.0,0.0,0.0,1.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Donny Fernanda,12415.0,1,1.0,2.0,,0.0,0.0,3817700.0,148462808.0,2586057582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Dora Lachaise,0.0,1,4.0,267.0,,466723346.0,563068.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
514,Dos Waves,2307.0,1,0.0,0.0,,268591891.0,1143635.0,0.0,0.0,0.0,373331912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0
515,Dove Cameron,637836235.0,1,96878.0,50739981.0,68.0,182917309.0,3547237.0,488047.0,311431134.0,1955825500.0,3121389798.0,54.0,241487.0,2099.0,38.0,346695.0,35.0,54288683.0,24559.0,0.0,2178227.0
516,Down Time,29375.0,1,43.0,3952.0,1.0,410777646.0,4011926.0,0.0,0.0,0.0,52318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Drake,554954882.1746032,63,102684.63492063493,27084216.92063492,66.53333333333333,183090523.80952382,1611642.603174603,275845.5238095238,41192762.28571428,356783593.63492066,123600661.15873016,72.9047619047619,27095.174603174604,152.0,20.41269841269841,358290.07936507935,22.158730158730158,114282766.1904762,126812.44444444444,3907821.26984127,2022979.0793650793
518,DripReport,402600493.0,1,78831.0,9948573.0,60.0,31685487.0,843639.0,1921469.0,308754044.0,2812434668.0,70368.0,41.0,0.0,0.0,8.0,62612.0,2.0,6114736.0,122858.0,0.0,3331270.0
519,Dro Perez,4671066.0,1,357.0,205254.0,39.0,0.0,0.0,1800000.0,21960206.0,257457879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.0
520,Dua Lipa,920547679.8235294,17,90761.64705882352,61891205.35294118,67.8,537658723.8235294,4259244.588235294,944099.0588235294,122675680.94117647,1170802299.2941177,1201605571.2941177,188.58823529411765,329960.35294117645,316.3529411764706,153.0,5101357.647058823,61.11764705882353,93938519.0,31722.647058823528,271301.5882352941,4523368.470588235
521,Duke & Jones,121214716.0,1,37436.0,6111674.0,56.0,12801028.0,183570.0,4762920.0,1378075519.0,14693507776.0,1804738.0,13.0,4797.0,1168.0,2.0,2613.0,10.0,2538534.0,16457.0,0.0,1772963.0
522,Duke Dumont,624262344.0,1,152117.0,23361260.0,68.0,139990813.0,953527.0,30003.0,5605679.0,61873397.0,41851.0,180.0,56327.0,34.0,50.0,357747.0,3.0,70073404.0,48317.0,15506367.0,13112923.0
523,Duki,370542499.0,2,61677.0,11783898.0,66.0,423821864.5,3363193.5,44976.5,37170515.0,265709718.0,2599188.0,8.0,1404.5,50.0,7.5,114293.0,9.0,320158.0,1200.0,0.0,586769.5
524,Duncan Laurence,1184536529.0,1,199838.0,52970224.0,69.0,439603979.0,6566306.0,1458534.0,698504294.0,6956515458.0,852884.0,124.0,162431.0,210.0,51.0,343757.0,20.0,43572216.0,21328.0,0.0,11835805.0
525,Duo Tiempo de Sol,70061366.0,1,6847.0,1133511.0,62.0,3257763799.0,9018759.0,0.0,0.0,0.0,0.0,2.0,199.0,0.0,1.0,3695.0,0.0,0.0,0.0,17519.0,73794.0
526,Durdenhauer,99316941.0,1,58228.0,27538538.0,65.0,5711976.0,91362.0,33703.0,18769387.0,304670358.0,0.0,28.0,4799.0,0.0,26.0,355827.0,6.0,3120.0,0.0,2886999.0,604632.0
527,Dustin Lynch,333982743.0,1,34123.0,5288629.0,61.0,266675091.0,1417694.0,24576.0,2184778.0,17970098.0,437206591.0,0.0,132781.0,22.0,3.0,3668.0,18.0,535628333.0,121546.0,0.0,0.0
528,Dwayne Johnson,551115166.0,1,57721.0,18005001.0,66.0,1771543816.0,5769300.0,111892.0,49656709.0,392249223.0,197196114.0,66.0,1063.0,343.0,6.0,87438.0,18.0,225519413.0,249685.0,185473.0,884422.0
529,Dxrk ï¿½ï¿½ï¿½,415552038.0,1,104372.0,42500205.0,71.0,281772953.0,4299740.0,814700.0,474655469.0,5435575162.0,31543598.0,32.0,282.0,0.0,6.0,129549.0,2.0,3358648.0,7092.0,0.0,2994271.0
530,Dyamante DJ,110960415.0,1,19488.0,9334970.0,56.0,24459499.0,297749.0,649200.0,157146491.0,2161832887.0,0.0,9.0,401.0,0.0,12.0,363903.0,2.0,0.0,0.0,0.0,0.0
531,Dyan Dxddy,54477192.0,1,3729.0,21277335.0,77.0,36326774.0,890834.0,0.0,3460300.0,41400000.0,0.0,2.0,1.0,0.0,1.0,378.0,0.0,0.0,0.0,0.0,120049.0
532,Dylan Gossett,170200281.0,1,40016.0,15156630.0,2.0,17596251.0,205907.0,19196.0,6502394.0,55041835.0,0.0,17.0,3374.0,18.0,1.0,1930.0,37.0,11270619.0,2314.0,2194550.0,184546.0
533,Dylan Scott,66136424.0,2,9001.0,7871097.5,60.0,9770626.0,90531.5,50446.5,3282515.0,33385057.0,149613.0,10.5,105562.5,61.5,0.5,43660.0,11.5,40240084.0,3323.5,230901.0,309726.0
534,Dynoro,1432473324.0,1,235239.0,70280564.0,74.0,1652679786.0,14105895.0,973173.0,34950153.0,481312317.0,476314802.0,182.0,112709.0,0.0,146.0,2190340.0,42.0,138789970.0,54653.0,0.0,17057505.0
535,Dï¿½ï¿½melo ,411367203.0,2,57587.0,15138276.5,58.0,206720827.5,1278036.0,966988.5,139255600.0,1714347114.5,41987849.0,39.0,12635.0,0.0,16.0,118089.5,18.5,43303282.0,7933.0,300979.5,947954.0
536,EBK Jaaybo,21255642.0,1,3519.0,34773501.0,73.0,5828561.0,86906.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,3.0,32708.0,4.0,173780.0,826.0,0.0,125336.0
537,ELITE Djs,0.0,1,10.0,359.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,ENHYPEN,212040129.66666666,3,18004.666666666668,6647203.333333333,70.5,121970606.33333333,2365430.6666666665,231526.33333333334,135401110.0,984241176.0,86284894.0,11.0,2191.6666666666665,40.666666666666664,3.0,95683.0,12.0,825737.0,946.0,581042.0,325025.6666666667
539,EXO,358620184.0,1,30692.0,7198195.0,65.0,710463080.0,9902612.0,115162.0,63526694.0,456814795.0,7717184.0,8.0,2786.0,13.0,3.0,9706.0,8.0,2591680.0,7873.0,0.0,623684.0
540,Ebru Yaï¿½ï,18675681.5,2,962.5,2440192.0,63.0,65361799.0,208643.0,0.0,0.0,0.0,572501230.0,6.0,3076.0,0.0,2.0,1574833.5,0.0,50.5,0.0,0.0,276562.0
541,Echosmith,570026061.0,1,96205.0,24431944.0,66.0,264363262.0,2861659.0,7557400.0,939746125.0,9749942173.0,12609593.0,44.0,15602.0,348.0,43.0,75827.0,2.0,226065803.0,236037.0,0.0,0.0
542,Ecko Show,3479935.0,1,487.0,24227.0,29.0,45732371.0,409950.0,1802891.0,176753219.0,2877575926.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20289.0
543,Eclipse,25974901.0,1,1093.0,11421810.0,75.0,20524343.0,241755.0,0.0,0.0,0.0,0.0,17.0,234.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,122206.0
544,Ed Maverick,583209382.0,1,66332.0,17627488.0,71.0,561013544.0,4030692.0,56188.0,25942489.0,187698778.0,34698023.0,27.0,931.0,4.0,18.0,54106.0,14.0,2659814.0,6481.0,0.0,1385244.0
545,Ed Sheeran,1600993359.3333333,15,152802.8,65773480.06666667,68.26666666666667,1818243906.9333334,11048093.133333333,1289787.7333333334,133958949.06666666,1476111064.2,1267201404.2,179.6,324921.86666666664,295.2,182.06666666666666,1480221.0,65.6,195118064.0,131656.2,8760880.0,5507113.0
546,Eden Muï¿½ï,238146663.0,3,18544.333333333332,10059012.0,69.5,291867190.0,1264490.6666666667,322955.0,83078040.66666667,988871602.6666666,118411285.0,15.666666666666666,7843.333333333333,121.33333333333333,5.0,540536.3333333334,15.666666666666666,18510047.333333332,4499.0,1786849.6666666667,320553.3333333333
547,Edith Whiskers,382143321.0,1,98433.0,18158287.0,65.0,97046738.0,1206503.0,3427248.0,1773657538.0,12626614888.0,11006.0,7.0,116.0,176.0,5.0,100685.0,0.0,1117990.0,2788.0,6306655.0,3370245.0
548,Edward Maya,0.0,1,2.0,135.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420235997.0,885123.0,0.0,0.0
549,Egzod,317252487.0,1,52261.0,12634570.0,74.0,156128236.0,2068133.0,663619.0,152831129.0,1989420692.0,221808922.0,6.0,7016.0,0.0,8.0,279094.0,2.0,345081.0,403.0,10207343.0,4302673.0
550,El Alfa,169043430.0,5,34931.0,7009104.0,65.0,228890715.0,1685610.2,878984.0,249495292.4,2613024568.8,5127813.8,12.6,5491.4,139.8,3.6,26944.4,8.0,10591040.6,8755.0,0.0,1051725.8
551,El Chombo,23662766.5,2,5848.0,977062.0,54.0,2794754692.0,11177468.0,2580555.0,242129767.0,3347667302.0,114657992.0,1.5,3073.5,6.5,1.0,214.0,0.0,164094.5,5629.0,0.0,290474.0
552,El Gudi,126216271.0,1,8260.0,5602330.0,61.0,144392606.0,1240106.0,381384.0,195604072.0,2031974901.0,360142040.0,4.0,673.0,0.0,5.0,4851209.0,4.0,0.0,0.0,0.0,233859.0
553,El Jordan 23,159219308.5,2,24239.5,11057468.5,66.5,210082267.0,1049671.5,61436.5,23445156.5,163060304.0,119611836.5,6.0,345.0,0.0,2.0,12824.5,3.0,17991.5,120.0,0.0,401623.0
554,El Malilla,40072883.0,1,1248.0,57818152.0,75.0,17561285.0,198584.0,0.0,0.0,0.0,5028873.0,8.0,50.0,0.0,5.0,308308.0,29.0,8447.0,5.0,0.0,50238.0
555,El Payaso Plim Plim,5741262.0,1,275.0,33239.0,,272927101.0,395965.0,47200.0,343.0,11056.0,0.0,0.0,14.0,0.0,1.0,16453.0,1.0,0.0,0.0,0.0,6795.0
556,El Reino Infantil,7106616.333333333,3,680.6666666666666,251199.33333333334,35.0,1545947322.6666667,2997270.3333333335,1490.3333333333333,99348.33333333333,5101699.333333333,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7947.666666666667
557,El Turko,50652672.0,1,5098.0,8000291.0,72.0,82330184.0,425441.0,0.0,0.0,0.0,188028164.0,3.0,599.0,0.0,5.0,324993.0,9.0,0.0,0.0,0.0,116390.0
558,ElMusto,14289955.0,1,745.0,4805106.0,71.0,10933199.0,73479.0,0.0,0.0,0.0,0.0,4.0,268.0,0.0,2.0,16378.0,0.0,0.0,0.0,0.0,61976.0
559,Ela Taubert,61288751.0,1,3662.0,17901827.0,,41942760.0,443004.0,0.0,0.0,0.0,17589313.0,10.0,3666.0,0.0,15.0,331202.0,15.0,73018.0,166.0,0.0,610292.0
560,Eladio Carrion,194890447.0,5,32104.2,13311755.4,69.0,77241842.0,530344.8,49840.0,18675876.4,166384125.2,293474307.8,20.6,9821.6,252.6,7.6,2501815.6,8.6,2382031.6,924.0,0.0,349078.8
561,Elevation Worship,79621215.0,1,31102.0,3889566.0,70.0,87320948.0,873405.0,0.0,0.0,0.0,191016370.0,20.0,673.0,2.0,11.0,246651.0,18.0,4474215.0,10838.0,0.0,567381.0
562,Eli Brown,75309953.0,1,34283.0,39325226.0,67.0,9963983.0,111125.0,4789.0,2241743.0,22133936.0,61165.0,20.0,3716.0,39.0,14.0,152042.0,22.0,827038.0,257.0,3389875.0,330883.0
563,Elissa,24195796.0,1,7751.0,520105.0,52.0,513974720.0,3902623.0,32737.0,1654100.0,40801186.0,15212684.0,4.0,1416.0,0.0,3.0,209635.0,0.0,0.0,0.0,0.0,968681.0
564,Eliza Rose,137891200.0,3,54355.666666666664,29196403.666666668,61.0,31547452.0,284692.3333333333,390984.6666666667,115107480.33333333,1318909300.6666667,312851189.6666667,50.0,61345.0,406.6666666666667,33.666666666666664,350450.3333333333,32.666666666666664,211215.66666666666,732.6666666666666,0.0,1210356.6666666667
565,Ella Henderson,78096380.0,1,7999.0,76558923.0,,7982763.0,75106.0,0.0,0.0,0.0,132719358.0,56.0,67820.0,48.0,62.0,26160126.0,44.0,8273.0,28.0,0.0,886709.0
566,Ella Mai,213953588.0,3,30805.0,8386715.666666667,58.333333333333336,412453360.3333333,2806288.6666666665,494682.3333333333,8763870.0,81528973.0,81146993.66666667,34.333333333333336,78030.0,151.66666666666666,12.666666666666666,241356.0,12.0,232122130.33333334,161103.0,1303658.3333333333,2795517.0
567,Elle King,350366654.5,2,58477.0,20359860.5,63.5,194781508.0,1705720.5,36710.0,5509703.0,58936762.0,127536490.0,86.0,161095.5,168.5,20.0,39533.5,34.0,237868238.5,93937.5,4942267.0,6303481.0
568,Elley Duhï¿,641592223.0,2,107448.0,43266108.0,74.0,215952337.5,2441058.5,324900.0,158175621.5,1539506290.5,21177268.5,37.5,44686.5,0.0,22.5,604819.5,3.5,9946131.5,9013.5,0.0,5456139.0
569,Ellie Goulding,1151653923.75,4,87200.25,25470168.5,52.5,1153275061.25,6814960.0,145952.0,24996303.25,257537066.25,526304632.0,89.75,99718.0,29.5,43.25,222602.25,34.0,273620339.5,162018.5,8200219.0,8882850.5
570,Elmo,0.0,1,0.0,0.0,,323018594.0,550826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90623.0,791.0,0.0,0.0
571,Elton John,817180975.0,3,130623.66666666667,77209362.33333333,65.66666666666667,318811537.0,1880577.6666666667,195351.33333333334,32921797.666666668,498824282.6666667,2004834001.6666667,199.66666666666666,414666.0,541.0,124.0,5703372.666666667,80.33333333333333,101585520.0,27829.333333333332,0.0,7777098.0
572,ElyOtto,364210672.0,1,81556.0,11888277.0,63.0,55994716.0,1363987.0,4717639.0,2021221164.0,18762950045.0,608899.0,32.0,286.0,418.0,10.0,45435.0,5.0,5388474.0,17674.0,0.0,3395161.0
573,Em Beihold,360584207.0,1,68868.0,18801509.0,66.0,41254765.0,1015183.0,177123.0,69378146.0,667895022.0,8474222.0,34.0,350811.0,2116.0,19.0,22388.0,37.0,73893449.0,39102.0,0.0,2132903.0
574,Emanero,65617109.0,1,7487.0,3295468.0,61.0,189591521.0,578345.0,291.0,711415.0,33073512.0,215348129.0,1.0,4559.0,0.0,4.0,252063.0,11.0,0.0,0.0,0.0,101460.0
575,Emilia,169429971.0,5,22838.4,15544743.2,67.5,138514469.2,770693.8,122537.6,29647984.8,340147114.0,302682765.0,23.6,14209.2,340.6,26.6,486499.0,21.8,60028.8,11.4,0.0,320825.4
576,Eminem,1258592011.6,15,182280.66666666666,52015897.0,76.0,955729541.7333333,8110073.6,226601.4,57207877.733333334,594371958.0,184897265.86666667,86.66666666666667,19071.333333333332,21.0,42.333333333333336,2031970.6,30.733333333333334,328708902.46666664,431143.0,2991697.933333333,4933793.4
577,Emir Can ï¿½ï¿½ï,63442980.0,1,10414.0,1765706.0,58.0,127252829.0,552569.0,84400.0,3171710.0,108671025.0,4788783.0,7.0,4502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224773.0
578,Emiway Bantai,39899018.0,1,2423.0,691567.0,49.0,279246643.0,4502050.0,562900.0,4399190.0,93470365.0,795121.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,71016.0
579,Emkal,17992999.0,1,11288.0,327900.0,42.0,58383075.0,502081.0,7146060.0,118925740.0,2858109417.0,34801360.0,1.0,1309.0,0.0,1.0,8606.0,1.0,0.0,0.0,0.0,1860955.0
580,Emmy Meli,257984057.0,1,57742.0,17194990.0,62.0,23407759.0,341367.0,952346.0,229098695.0,2037905390.0,1964603664.0,28.0,36218.0,455.0,18.0,41161.0,6.0,18267210.0,12861.0,0.0,1967790.0
581,Empire Of The Sun,527653591.5,2,147463.5,48049483.0,70.0,163242144.0,1256936.0,371981.5,80198167.5,685121214.5,15883428.5,104.5,34441.0,55.5,54.0,353101.5,34.5,183494789.0,114766.0,6690658.5,5159909.0
582,Enchan,1426122.0,1,284.0,21377.0,,1328757.0,33856.0,2500896.0,143257450.0,2151095470.0,0.0,0.0,2.0,0.0,1.0,98031.0,0.0,0.0,0.0,0.0,314385.0
583,Endor,352268839.0,1,130479.0,31491313.0,66.0,37251936.0,317013.0,143448.0,9267305.0,135688880.0,0.0,67.0,23074.0,105.0,29.0,595469.0,20.0,4181404.0,12223.0,0.0,2307798.0
584,Enrique Iglesias,425688249.25,4,49385.25,18460065.75,59.333333333333336,1718932668.75,6325285.5,320896.0,11106618.0,113381640.0,353789116.0,54.0,17300.5,37.25,44.5,509251.5,26.5,55477267.5,19025.25,111548.5,4730131.5
585,Eric Land,120491749.0,1,8494.0,11387986.0,63.0,118976231.0,658718.0,110713.0,5335542.0,64087674.0,810355.0,6.0,547.0,0.0,27.0,907118.0,13.0,0.0,0.0,0.0,48025.0
586,Erica Banks,145000664.0,1,32202.0,13605018.0,53.0,114367853.0,1294275.0,2840314.0,966925936.0,7546931289.0,68697361.0,34.0,27382.0,144.0,13.0,13556.0,16.0,0.0,0.0,0.0,1452339.0
587,Eslabon Armado,626969419.3333334,3,77030.66666666667,18376265.333333332,70.33333333333333,391981542.0,2627044.6666666665,97772.0,38607436.333333336,293077531.3333333,201026104.33333334,37.0,13466.333333333334,76.0,9.333333333333334,1649058.0,25.333333333333332,42923855.666666664,29855.0,17214479.0,2296234.6666666665
